Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP ,RRS,NSPIN
06/27/2022,21:00,N,15.07,15.07,18.85,18.85
06/27/2022,22:00,N,10,19.57,19.57,19.57
06/27/2022,23:00,N,8,8,3.14,3.14
06/27/2022,24:00,N,3.72,3.71,3,3
06/28/2022,01:00,N,2.25,2.25,1.5,1.11
06/28/2022,02:00,N,1.15,1.15,1.15,1.01
06/28/2022,03:00,N,1,1.49,1,0.98
06/28/2022,04:00,N,0.01,1.65,1,0.97
06/28/2022,05:00,N,0.01,1.8,1,0.99
06/28/2022,06:00,N,0.01,1.85,1.11,1
06/28/2022,07:00,N,2.3,2.18,2.17,2.72
06/28/2022,08:00,N,1.35,2,2,2.72
06/28/2022,09:00,N,1.24,1.97,1.97,2.96
06/28/2022,10:00,N,4,5.51,3.2,3.2
06/28/2022,11:00,N,1.99,11.85,9.42,9.15
06/28/2022,12:00,N,1.93,16.29,11.94,11.94
06/28/2022,13:00,N,2.82,25.15,22.31,20
06/28/2022,14:00,N,3.74,33.68,30.68,29.1
06/28/2022,15:00,N,5.01,51.69,51.69,37.85
06/28/2022,16:00,N,6.62,45.13,45.89,38.53
06/28/2022,17:00,N,7.95,37.16,45.89,45.89
06/28/2022,18:00,N,8.57,34.39,34.39,34.39
06/28/2022,19:00,N,12.21,39.15,36.15,37.85
06/28/2022,20:00,N,6.88,40.39,40.37,40.37
06/28/2022,21:00,N,6.31,35.74,35.74,35.74
06/28/2022,22:00,N,7.98,18.35,18.35,20
06/28/2022,23:00,N,5.58,5.58,5.19,6.4
06/28/2022,24:00,N,4,2.98,3,3.05
06/29/2022,01:00,N,3,2.5,1.5,1.09
06/29/2022,02:00,N,2.05,1.11,1.11,1.09
06/29/2022,03:00,N,2.05,1.42,1,0.98
06/29/2022,04:00,N,0.5,1.24,1,0.96
06/29/2022,05:00,N,0.01,1.32,1,0.98
06/29/2022,06:00,N,1,2.06,1.11,1
06/29/2022,07:00,N,2.09,3.09,2.07,2.77
06/29/2022,08:00,N,1.17,3.51,2.5,3.27
06/29/2022,09:00,N,4.01,4.01,3.27,3.27
06/29/2022,10:00,N,4,6.8,4.15,5.75
06/29/2022,11:00,N,1.43,17.02,10,10
06/29/2022,12:00,N,1.49,20.64,12.6,11.2
06/29/2022,13:00,N,1.96,38.51,32.26,26.86
06/29/2022,14:00,N,2.86,38.66,30.58,30.58
06/29/2022,15:00,N,5.66,32.51,29.51,22.85
06/29/2022,16:00,N,7.1,37.57,37.57,34.66
06/29/2022,17:00,N,7.01,36.47,36.47,36.47
06/29/2022,18:00,N,7.01,29.09,21,21
06/29/2022,19:00,N,12.01,24.33,18.89,20
06/29/2022,20:00,N,3.64,20.8,17.8,19.8
06/29/2022,21:00,N,4.93,13.66,13.66,15.85
06/29/2022,22:00,N,4,9.59,9.59,11.78
06/29/2022,23:00,N,4,4,3.27,3
06/29/2022,24:00,N,7.21,3.71,2.96,2.72
06/30/2022,01:00,N,3,2.61,1.81,1.19
06/30/2022,02:00,N,1.98,1,1,1.04
06/30/2022,03:00,N,2,1.03,1,0.97
06/30/2022,04:00,N,0.83,1.33,1,0.95
06/30/2022,05:00,N,0.01,1.26,1,0.97
06/30/2022,06:00,N,0.5,1,1,0.99
06/30/2022,07:00,N,2.01,2.01,1.81,2.72
06/30/2022,08:00,N,0.98,1.98,1.91,3.05
06/30/2022,09:00,N,3.25,3.49,2.5,3.29
06/30/2022,10:00,N,4,7.6,3.3,5.75
06/30/2022,11:00,N,0.27,13.85,10.85,10.85
06/30/2022,12:00,N,0.63,19.29,11.29,11.29
06/30/2022,13:00,N,1.11,30.15,27.15,28.32
06/30/2022,14:00,N,2.11,44.68,43.02,45.02
06/30/2022,15:00,N,4.8,75.36,75.38,64.93
06/30/2022,16:00,N,6.96,75.75,83.72,83.72
06/30/2022,17:00,N,6.97,77.85,77.85,77.85
06/30/2022,18:00,N,5,42.61,42.63,37.85
06/30/2022,19:00,N,7.21,18.32,18.32,20
06/30/2022,20:00,N,3.5,21.89,18.89,20
06/30/2022,21:00,N,3.35,12,12,10.23
06/30/2022,22:00,N,4,5.5,5.5,5.5
06/30/2022,23:00,N,7.21,4,3,2.72
06/30/2022,24:00,N,10.01,3.5,3,2.72
07/01/2022,01:00,N,5,3.76,2.91,0.98
07/01/2022,02:00,N,3.46,1.96,1.96,0.99
07/01/2022,03:00,N,2.2,1.2,1.2,0.94
07/01/2022,04:00,N,2.01,1.15,1.15,0.94
07/01/2022,05:00,N,1.97,1.9,1.15,0.96
07/01/2022,06:00,N,2.71,2.71,2.11,0.98
07/01/2022,07:00,N,3.5,5.03,2.5,2.2
07/01/2022,08:00,N,2,3.21,2.5,2.36
07/01/2022,09:00,N,3.66,4.64,2.91,2.72
07/01/2022,10:00,N,3.5,10.23,3.2,3.2
07/01/2022,11:00,N,0.39,12.71,12.57,4.21
07/01/2022,12:00,N,1.24,26.15,12.89,6.6
07/01/2022,13:00,N,1.39,34.01,24.01,11.51
07/01/2022,14:00,N,2.32,43.25,40.25,40.25
07/01/2022,15:00,N,6.37,58,58,49.52
07/01/2022,16:00,N,8.15,60.29,60.29,60.28
07/01/2022,17:00,N,7.48,45,42,42
07/01/2022,18:00,N,7.21,21.73,21.33,20
07/01/2022,19:00,N,5,13.49,13.49,12.45
07/01/2022,20:00,N,5,13.33,10.33,9.85
07/01/2022,21:00,N,6.32,14.71,10.59,9.85
07/01/2022,22:00,N,5,5,5.02,2.72
07/01/2022,23:00,N,8,3.5,3,1
07/01/2022,24:00,N,6,2,3,1
07/02/2022,01:00,N,6.16,4.92,2.91,1
07/02/2022,02:00,N,3.21,2.71,2.71,1
07/02/2022,03:00,N,2.52,2.5,2.5,0.97
07/02/2022,04:00,N,2.05,1.55,1.2,0.94
07/02/2022,05:00,N,2.04,2.04,1.29,0.95
07/02/2022,06:00,N,2.07,2.07,1.74,0.97
07/02/2022,07:00,N,3.5,3.5,2.5,2.5
07/02/2022,08:00,N,1.13,2.71,2.5,2.5
07/02/2022,09:00,N,3.66,5.04,2.91,2.72
07/02/2022,10:00,N,3,9.3,4.15,2.72
07/02/2022,11:00,N,0.77,14.81,6.79,4.05
07/02/2022,12:00,N,1.62,26.15,16.6,15.2
07/02/2022,13:00,N,2.25,43.2,42.81,36.8
07/02/2022,14:00,N,2.5,49.01,49.01,45.54
07/02/2022,15:00,N,5.37,52.17,52.17,41.46
07/02/2022,16:00,N,4.89,37.85,37.85,37.85
07/02/2022,17:00,N,5.5,35.45,37.85,37.85
07/02/2022,18:00,N,4.9,22.09,22.09,20.18
07/02/2022,19:00,N,5,15.82,15,12.85
07/02/2022,20:00,N,3.62,28.89,18.89,13.89
07/02/2022,21:00,N,3.89,17.3,10.59,8.44
07/02/2022,22:00,N,5,5,7.59,7.19
07/02/2022,23:00,N,3.75,3.75,3,2
07/02/2022,24:00,N,4,2,3,1.19
07/03/2022,01:00,N,2.93,2.93,2.5,1
07/03/2022,02:00,N,2.03,2.03,2.03,1
07/03/2022,03:00,N,1.14,1.1,1.14,0.97
07/03/2022,04:00,N,1,1,1,0.97
07/03/2022,05:00,N,0.01,1.59,1,0.97
07/03/2022,06:00,N,0.01,1.81,1,0.97
07/03/2022,07:00,N,2.52,3.34,2.5,2.5
07/03/2022,08:00,N,0.04,2.61,2.03,2.2
07/03/2022,09:00,N,2.71,2.9,2.5,2.6
07/03/2022,10:00,N,3,5.03,3.3,2.72
07/03/2022,11:00,N,1.3,11.75,6.79,4.05
07/03/2022,12:00,N,1.53,16.62,12.6,7.45
07/03/2022,13:00,N,2.16,22.13,22.13,14.81
07/03/2022,14:00,N,3.2,26.99,26.99,22.85
07/03/2022,15:00,N,5.34,25.75,25.75,21.62
07/03/2022,16:00,N,6.33,25.25,22.25,22.25
07/03/2022,17:00,N,7.62,18.85,18.85,18.85
07/03/2022,18:00,N,7.11,22.42,14.35,14.35
07/03/2022,19:00,N,7.01,15.51,15,8.5
07/03/2022,20:00,N,5.34,28.66,18.66,9.85
07/03/2022,21:00,N,5.76,14.02,14.02,14.02
07/03/2022,22:00,N,4.97,4.97,7.59,6.4
07/03/2022,23:00,N,4.75,4.75,4,2.72
07/03/2022,24:00,N,4,1.5,3,2
07/04/2022,01:00,N,2.92,2.5,2.5,1
07/04/2022,02:00,N,2,1.91,1.91,0.99
07/04/2022,03:00,N,1.99,1.15,1.15,0.96
07/04/2022,04:00,N,2.04,1.15,1.15,0.96
07/04/2022,05:00,N,1.66,1.66,1.2,0.96
07/04/2022,06:00,N,2,2,1.71,0.96
07/04/2022,07:00,N,2.07,2.07,1.81,2.7
07/04/2022,08:00,N,0.81,1.81,1.81,2.57
07/04/2022,09:00,N,2.04,2.04,2.02,2.72
07/04/2022,10:00,N,3.5,7.79,3.3,2.72
07/04/2022,11:00,N,1.21,8.21,6,4.07
07/04/2022,12:00,N,3.5,11.72,8.72,4.9
07/04/2022,13:00,N,1.82,16.49,15.89,10
07/04/2022,14:00,N,3.12,21.36,17.89,12.85
07/04/2022,15:00,N,6.08,19.89,19.89,14.35
07/04/2022,16:00,N,6.48,23.01,23.01,17.63
07/04/2022,17:00,N,7.31,33.52,30.52,20
07/04/2022,18:00,N,7.16,29.7,21.65,15.85
07/04/2022,19:00,N,10,18.84,17.58,8.98
07/04/2022,20:00,N,6.16,40.84,32.81,17.35
07/04/2022,21:00,N,7.61,18.84,18.84,9.84
07/04/2022,22:00,N,7.01,7.01,8.59,3.85
07/04/2022,23:00,N,4.43,3.75,3,2.72
07/04/2022,24:00,N,5,2,3,1.38
07/05/2022,01:00,N,5.17,4.63,5.15,0.99
07/05/2022,02:00,N,3.37,2.5,2.5,1
07/05/2022,03:00,N,1.98,1.91,1.91,0.98
07/05/2022,04:00,N,2.04,1.93,1.93,0.95
07/05/2022,05:00,N,1.98,1.98,1.98,0.96
07/05/2022,06:00,N,2.5,2.5,2.5,0.96
07/05/2022,07:00,N,3,3,2.71,2.72
07/05/2022,08:00,N,1.58,2.58,2.58,2.72
07/05/2022,09:00,N,3,3,2.91,2.72
07/05/2022,10:00,N,3.96,5.51,3.98,3.2
07/05/2022,11:00,N,1.38,13.75,13.75,5.75
07/05/2022,12:00,N,1.59,16.6,16.6,6.6
07/05/2022,13:00,N,2.45,30.44,30.44,18.71
07/05/2022,14:00,N,3.61,34.88,34.28,20.53
07/05/2022,15:00,N,5.42,56.02,56.04,19.18
07/05/2022,16:00,N,7.68,65.85,65.85,22.28
07/05/2022,17:00,N,6.9,67.14,67.14,22.41
07/05/2022,18:00,N,6.18,44.76,46.41,15.85
07/05/2022,19:00,N,7.11,32.61,32.61,12.85
07/05/2022,20:00,N,4,27.01,27.01,8.98
07/05/2022,21:00,N,4.62,32.96,32.96,8.98
07/05/2022,22:00,N,7.01,9.61,17.65,3.85
07/05/2022,23:00,N,7.21,7.21,8.19,2.41
07/05/2022,24:00,N,5,2.71,4.21,1.12
07/06/2022,01:00,N,3.99,2.75,2,1
07/06/2022,02:00,N,2.45,1.45,1.44,1
07/06/2022,03:00,N,2.02,1,1,0.97
07/06/2022,04:00,N,2.02,1,1,0.94
07/06/2022,05:00,N,1,1,1,0.95
07/06/2022,06:00,N,1.75,1.75,1,0.95
07/06/2022,07:00,N,2.9,2.9,2.5,2
07/06/2022,08:00,N,1.5,2.5,2.5,2.01
07/06/2022,09:00,N,3,3,2.5,2
07/06/2022,10:00,N,4,4,3.2,2.71
07/06/2022,11:00,N,1.5,7.2,6.4,3.47
07/06/2022,12:00,N,1.84,12.11,8.94,5.75
07/06/2022,13:00,N,2.58,27.95,24.95,13.47
07/06/2022,14:00,N,4.47,35.45,28.4,20
07/06/2022,15:00,N,5.31,40.46,40.48,22.85
07/06/2022,16:00,N,8.04,41.45,43.32,22.85
07/06/2022,17:00,N,6.62,35.45,39.59,20
07/06/2022,18:00,N,7.01,26.24,28.12,17.35
07/06/2022,19:00,N,10.01,15.34,15.35,10.73
07/06/2022,20:00,N,4.74,15.39,15,8.98
07/06/2022,21:00,N,4.68,10.59,10.59,8.98
07/06/2022,22:00,N,6.59,6.59,7.59,7.59
07/06/2022,23:00,N,2.83,2.83,2.81,1.19
07/06/2022,24:00,N,7.01,2.71,2.71,1
07/07/2022,01:00,N,4,2.99,2.5,1
07/07/2022,02:00,N,2.2,1.16,1.2,0.99
07/07/2022,03:00,N,2.07,1.15,1.15,0.96
07/07/2022,04:00,N,1,1,1,0.93
07/07/2022,05:00,N,1,1,1,0.94
07/07/2022,06:00,N,1,1,1,0.94
07/07/2022,07:00,N,2.52,2.52,2.5,1.35
07/07/2022,08:00,N,1.01,2.5,2.5,2
07/07/2022,09:00,N,2.73,2.73,2.71,2
07/07/2022,10:00,N,3,4,2.86,2.01
07/07/2022,11:00,N,1.09,9.35,9.35,3.14
07/07/2022,12:00,N,1.7,20.15,16.6,6.6
07/07/2022,13:00,N,2.52,34,26.06,11.05
07/07/2022,14:00,N,5.46,70.73,65.36,61.2
07/07/2022,15:00,N,13.3,130.9,138.94,129.97
07/07/2022,16:00,N,19.26,226.35,234.4,225.65
07/07/2022,17:00,N,12.22,237.27,237.29,225.65
07/07/2022,18:00,N,7.66,132.81,140.82,131.04
07/07/2022,19:00,N,14.01,55.62,55.64,48.65
07/07/2022,20:00,N,4.65,47.15,44.15,44.15
07/07/2022,21:00,N,4.66,22.59,22.59,20
07/07/2022,22:00,N,5.59,5.59,6.59,6.59
07/07/2022,23:00,N,3.35,3.08,3.06,1
07/07/2022,24:00,N,3.5,1.82,2,1
07/08/2022,01:00,N,3.14,1.65,1.15,1
07/08/2022,02:00,N,3.42,1.15,1.15,1
07/08/2022,03:00,N,2,1,1,0.98
07/08/2022,04:00,N,1.39,1,1,0.96
07/08/2022,05:00,N,1,1,1,0.96
07/08/2022,06:00,N,1.47,1.47,1,0.98
07/08/2022,07:00,N,4,4,2.71,1.63
07/08/2022,08:00,N,2.94,4,2.5,1.68
07/08/2022,09:00,N,3.4,4,2.71,2
07/08/2022,10:00,N,4.41,8.63,2.81,2
07/08/2022,11:00,N,4.15,17.81,4.15,3.14
07/08/2022,12:00,N,4.12,32.34,12.6,11.2
07/08/2022,13:00,N,5.65,104.8,35.15,83.24
07/08/2022,14:00,N,7.21,227.63,55.15,206.22
07/08/2022,15:00,N,10.96,284.02,292,323.82
07/08/2022,16:00,N,11.9,432,441.02,442.01
07/08/2022,17:00,N,12.3,365.6,374.66,375.65
07/08/2022,18:00,N,12.08,177.82,186.95,200.15
07/08/2022,19:00,N,12.16,106.77,98.71,115.65
07/08/2022,20:00,N,10.18,135.15,50,139.18
07/08/2022,21:00,N,10.7,50,22.59,88.38
07/08/2022,22:00,N,7.01,7.01,8.59,18.85
07/08/2022,23:00,N,3.5,3.5,3.06,2
07/08/2022,24:00,N,2.26,1.8,2,1.01
07/09/2022,01:00,N,4,2.71,1.01,1.01
07/09/2022,02:00,N,2.69,1.95,1.2,1.01
07/09/2022,03:00,N,2,1.15,1.15,1
07/09/2022,04:00,N,1,1,1,0.96
07/09/2022,05:00,N,0.54,1.54,1,0.96
07/09/2022,06:00,N,1,1.92,1,0.97
07/09/2022,07:00,N,4,4,2.5,2.2
07/09/2022,08:00,N,3,3.21,2.5,2.5
07/09/2022,09:00,N,3.46,3.91,2.71,2.71
07/09/2022,10:00,N,3.89,6.11,3.14,3.14
07/09/2022,11:00,N,4.76,14.72,5,5
07/09/2022,12:00,N,6.14,20.55,12.6,10.77
07/09/2022,13:00,N,8.27,64.15,37.86,35.39
07/09/2022,14:00,N,11.01,133.33,110.53,111.52
07/09/2022,15:00,N,19.74,163.61,155.65,155.65
07/09/2022,16:00,N,21.48,263.13,263.81,264.31
07/09/2022,17:00,N,24.11,287.22,295.91,296.41
07/09/2022,18:00,N,19.39,196.46,205.15,205.65
07/09/2022,19:00,N,18.45,113.73,111.65,111.65
07/09/2022,20:00,N,16.67,135.15,116.26,116.26
07/09/2022,21:00,N,17.54,82.64,82.64,83.63
07/09/2022,22:00,N,10,10,17.86,19.51
07/09/2022,23:00,N,3.5,3.5,2.5,5
07/09/2022,24:00,N,2.03,2,2,2.72
07/10/2022,01:00,N,3.85,2.61,1.56,1.19
07/10/2022,02:00,N,3,2.73,2.71,1.09
07/10/2022,03:00,N,2.04,1.5,1.5,1.01
07/10/2022,04:00,N,1,1,1,1
07/10/2022,05:00,N,0.5,1.16,1,1
07/10/2022,06:00,N,0.7,1.7,1,1
07/10/2022,07:00,N,3.46,4,2.71,3.05
07/10/2022,08:00,N,2.16,4,2.71,3.14
07/10/2022,09:00,N,3.89,4,3.14,3.14
07/10/2022,10:00,N,3.92,7.86,4.05,4.05
07/10/2022,11:00,N,4.05,15.15,9.57,5
07/10/2022,12:00,N,4.8,23.54,13.99,5.75
07/10/2022,13:00,N,6.98,65.91,40.34,40.34
07/10/2022,14:00,N,9.13,145.26,124.2,119.63
07/10/2022,15:00,N,15.16,294.01,290.01,282.42
07/10/2022,16:00,N,16.56,473.27,473.64,469.37
07/10/2022,17:00,N,18.2,535.47,540.49,536.87
07/10/2022,18:00,N,16.45,405.18,407.74,395.2
07/10/2022,19:00,N,59.55,167.29,167.31,191.31
07/10/2022,20:00,N,13.74,223.76,223.95,218.55
07/10/2022,21:00,N,14.78,89.04,92.04,113.65
07/10/2022,22:00,N,9.82,16.26,16.26,16.26
07/10/2022,23:00,N,4.1,4.1,4.08,5
07/10/2022,24:00,N,2.61,2.61,2.71,2.72
07/11/2022,01:00,N,4,3.21,2.81,1
07/11/2022,02:00,N,3.64,2.88,2.91,1
07/11/2022,03:00,N,2,2,2,1
07/11/2022,04:00,N,1.24,1.24,1.24,1
07/11/2022,05:00,N,0.66,1.3,1.3,1
07/11/2022,06:00,N,1.75,1.76,1.36,1
07/11/2022,07:00,N,3.5,3.87,2.97,2.97
07/11/2022,08:00,N,1.12,3.31,2.91,2.91
07/11/2022,09:00,N,4,4,4,3
07/11/2022,10:00,N,1.36,5.51,4.15,3.14
07/11/2022,11:00,N,1.1,19.54,19.15,8.3
07/11/2022,12:00,N,1.43,47.2,39.15,36.84
07/11/2022,13:00,N,6.19,270.77,250,253.52
07/11/2022,14:00,N,12.95,807.96,807.98,791.38
07/11/2022,15:00,N,22.86,1687.64,1695.05,1671.01
07/11/2022,16:00,N,30.12,1988.36,2000.63,1955.65
07/11/2022,17:00,N,26.23,1789.65,1810.65,1779
07/11/2022,18:00,N,28.75,1212.53,1233.53,1211.1
07/11/2022,19:00,N,79.57,581.47,602.47,602.21
07/11/2022,20:00,N,27.64,655.95,676.95,653.74
07/11/2022,21:00,N,25.27,149.32,170.32,195.3
07/11/2022,22:00,N,14.32,26.17,34.15,19.41
07/11/2022,23:00,N,8,10.15,11.44,7
07/11/2022,24:00,N,3.26,3.26,5,2
07/12/2022,01:00,N,4,3.21,2.91,1.01
07/12/2022,02:00,N,3,2.91,2.91,1
07/12/2022,03:00,N,2.66,2.66,2.66,0.98
07/12/2022,04:00,N,2.03,2.03,2,0.98
07/12/2022,05:00,N,1.02,2.02,2,0.98
07/12/2022,06:00,N,2.1,3.1,2.71,0.98
07/12/2022,07:00,N,3.62,4,3.6,2.46
07/12/2022,08:00,N,2,4,3.61,2.48
07/12/2022,09:00,N,4.89,4.89,4.5,2.72
07/12/2022,10:00,N,0.76,13.76,5.82,4.05
07/12/2022,11:00,N,1.21,17.97,15,6.6
07/12/2022,12:00,N,2.23,33.5,25.52,15
07/12/2022,13:00,N,3.3,50.44,23.01,24.32
07/12/2022,14:00,N,4.88,100.29,72.73,76.94
07/12/2022,15:00,N,9.78,160.15,149.65,151.65
07/12/2022,16:00,N,20.76,231.44,232.28,227.69
07/12/2022,17:00,N,34.37,196.41,201.43,205.65
07/12/2022,18:00,N,18.22,148.08,149.54,162.05
07/12/2022,19:00,N,60,71.59,71.61,84.64
07/12/2022,20:00,N,9.65,75.65,67.71,75.65
07/12/2022,21:00,N,10.79,50,53,50
07/12/2022,22:00,N,7.01,8.72,16.7,15.85
07/12/2022,23:00,N,5.02,5.02,5,2.72
07/12/2022,24:00,N,2.81,2.81,2.81,2.7
07/13/2022,01:00,N,3,3,2.71,1.01
07/13/2022,02:00,N,2.02,2.71,2.71,1.01
07/13/2022,03:00,N,1,1.93,2,1.01
07/13/2022,04:00,N,0.5,1,1,1
07/13/2022,05:00,N,0.01,1.24,1,1
07/13/2022,06:00,N,0.01,1.9,1.5,1.01
07/13/2022,07:00,N,1.15,5.05,3.14,3.14
07/13/2022,08:00,N,0.68,4,3.5,3.14
07/13/2022,09:00,N,1.51,5,3.5,3.14
07/13/2022,10:00,N,2.16,13.2,5,5
07/13/2022,11:00,N,2.69,25.59,17.88,9.46
07/13/2022,12:00,N,3.86,39.76,23.91,23.58
07/13/2022,13:00,N,5.69,136.91,119.41,123.98
07/13/2022,14:00,N,9.5,428.87,420.84,426.03
07/13/2022,15:00,N,17.74,573.68,572.88,570.29
07/13/2022,16:00,N,30.15,796.42,817.42,811.46
07/13/2022,17:00,N,47,636.55,657.55,660.55
07/13/2022,18:00,N,25.43,333.7,354.7,359.51
07/13/2022,19:00,N,62.21,135.15,132.17,150.65
07/13/2022,20:00,N,13.97,135.15,111.75,135.15
07/13/2022,21:00,N,15.66,54.5,57.5,69
07/13/2022,22:00,N,6.31,9.31,9.31,20
07/13/2022,23:00,N,4.81,5,4,3.85
07/13/2022,24:00,N,3.13,2.07,2.71,2.7
07/14/2022,01:00,N,2.65,2.65,2.5,1.09
07/14/2022,02:00,N,1.81,2.5,2.5,1.09
07/14/2022,03:00,N,1.01,1.93,2,1
07/14/2022,04:00,N,0.56,1,1,1
07/14/2022,05:00,N,0.22,1.23,1.15,1
07/14/2022,06:00,N,0.21,2.03,1.7,1
07/14/2022,07:00,N,1.56,3.54,2.71,3.01
07/14/2022,08:00,N,1.14,3.89,3.5,4
07/14/2022,09:00,N,1.32,3.3,2.91,3.05
07/14/2022,10:00,N,2.2,5.5,3.5,3.75
07/14/2022,11:00,N,2.79,17,15,7.45
07/14/2022,12:00,N,3.91,36.58,27.55,15.2
07/14/2022,13:00,N,5.76,100.32,76.42,81.71
07/14/2022,14:00,N,9.37,358.21,343.21,347.61
07/14/2022,15:00,N,21.16,539.02,532.99,529.54
07/14/2022,16:00,N,37.62,668.73,689.73,690.05
07/14/2022,17:00,N,49.04,504,525,528
07/14/2022,18:00,N,30,231.67,252.67,258.39
07/14/2022,19:00,N,17.58,101.51,101.51,101.65
07/14/2022,20:00,N,13.37,80.69,75.04,78.65
07/14/2022,21:00,N,10.33,43.87,43.87,28.65
07/14/2022,22:00,N,7.01,8.99,13.89,15.85
07/14/2022,23:00,N,4.41,3.3,2.91,2.72
07/14/2022,24:00,N,3.5,2.09,2.71,2.72
07/15/2022,01:00,N,4,2.8,1,1
07/15/2022,02:00,N,3,1.15,1.15,1
07/15/2022,03:00,N,1.02,1,1,0.98
07/15/2022,04:00,N,1.05,1,1,0.98
07/15/2022,05:00,N,0.66,1,1,0.99
07/15/2022,06:00,N,1.01,2.01,1,1
07/15/2022,07:00,N,2.02,4,2.91,3
07/15/2022,08:00,N,0.83,3.01,3.01,3.01
07/15/2022,09:00,N,2.93,4,2.91,3.05
07/15/2022,10:00,N,3,6.2,4.5,3.75
07/15/2022,11:00,N,0.4,15.51,15,5.75
07/15/2022,12:00,N,1.34,26.06,22.76,9.15
07/15/2022,13:00,N,0.47,45.25,40.25,20
07/15/2022,14:00,N,2.99,158.3,156.3,147.26
07/15/2022,15:00,N,24.18,272.27,272.27,260.53
07/15/2022,16:00,N,27.8,439.15,439.35,413.67
07/15/2022,17:00,N,23.57,367.11,365.11,336.68
07/15/2022,18:00,N,15.93,159.84,154.84,141.98
07/15/2022,19:00,N,59.1,61.08,59.08,63.37
07/15/2022,20:00,N,7.01,45.26,43.26,45.41
07/15/2022,21:00,N,1.2,21.77,21.77,20
07/15/2022,22:00,N,2.11,4.09,4.59,2.58
07/15/2022,23:00,N,2.66,2.62,2.1,2
07/15/2022,24:00,N,10,2,2,2.01
07/16/2022,01:00,N,5.11,2.8,1,1
07/16/2022,02:00,N,4,1.31,1.31,1
07/16/2022,03:00,N,3,1.65,1.15,0.97
07/16/2022,04:00,N,2.5,1.7,1,0.96
07/16/2022,05:00,N,1.5,2.5,1,0.94
07/16/2022,06:00,N,1.5,3.41,1,0.97
07/16/2022,07:00,N,7.21,9.19,2.5,2.72
07/16/2022,08:00,N,2.52,6.67,2.5,2.72
07/16/2022,09:00,N,7.01,9.26,2.71,2.72
07/16/2022,10:00,N,3,13.91,3.91,3.14
07/16/2022,11:00,N,1.26,19.16,9.16,3.98
07/16/2022,12:00,N,2.38,38.29,35.15,14.19
07/16/2022,13:00,N,3.95,58.76,55.76,43.04
07/16/2022,14:00,N,5.76,104.11,102.11,92.77
07/16/2022,15:00,N,11.26,179.6,179.6,160.6
07/16/2022,16:00,N,13.63,265.45,275.45,278.81
07/16/2022,17:00,N,14.9,201.55,211.55,223.72
07/16/2022,18:00,N,36.45,124.05,121.05,121.73
07/16/2022,19:00,N,8.18,83.97,83.97,91.15
07/16/2022,20:00,N,7.07,80.56,79.06,81.06
07/16/2022,21:00,N,7.49,60.59,58.59,28.65
07/16/2022,22:00,N,8.45,10.43,17.46,3.85
07/16/2022,23:00,N,4.02,4,4,2.02
07/16/2022,24:00,N,4,1.53,2,2
07/17/2022,01:00,N,5,3.15,1.15,0.99
07/17/2022,02:00,N,4,2,2,1
07/17/2022,03:00,N,3.75,2.4,2,0.97
07/17/2022,04:00,N,3,2.51,1.15,0.92
07/17/2022,05:00,N,2.01,2.51,1,0.92
07/17/2022,06:00,N,3,4.98,1,0.92
07/17/2022,07:00,N,8,9.98,2.5,2.01
07/17/2022,08:00,N,4.93,6.91,2.5,2.72
07/17/2022,09:00,N,8,9.98,2.71,2.72
07/17/2022,10:00,N,3.99,13,3.5,2.72
07/17/2022,11:00,N,0.01,16.19,6.19,4.05
07/17/2022,12:00,N,0.72,31.15,22.19,7.87
07/17/2022,13:00,N,0.68,49.85,46.13,21.36
07/17/2022,14:00,N,1.59,127.22,117.22,103.15
07/17/2022,15:00,N,15.48,191.8,200,185.01
07/17/2022,16:00,N,27.78,290.15,300.15,313.1
07/17/2022,17:00,N,33.28,315.53,325.53,349.04
07/17/2022,18:00,N,24.94,190.15,188.36,190.37
07/17/2022,19:00,N,66.96,140.15,135.15,156.1
07/17/2022,20:00,N,7.01,147.05,147.05,157.04
07/17/2022,21:00,N,3.65,61.71,59.71,79.41
07/17/2022,22:00,N,7.01,15,22.02,4.33
07/17/2022,23:00,N,4.95,4,4,3.14
07/17/2022,24:00,N,4,2.15,2.15,1.7
07/18/2022,01:00,N,7.01,2.8,1.56,1
07/18/2022,02:00,N,4,2.31,2,0.98
07/18/2022,03:00,N,4.96,1.65,1.15,0.94
07/18/2022,04:00,N,2.65,1.7,1.15,0.88
07/18/2022,05:00,N,1.06,1.95,1,0.88
07/18/2022,06:00,N,2,3.04,1,0.92
07/18/2022,07:00,N,7.21,9.19,2.5,2.72
07/18/2022,08:00,N,2.52,7.64,2.5,2.72
07/18/2022,09:00,N,7.01,8.99,2.92,2.72
07/18/2022,10:00,N,4,10.51,3.98,3.14
07/18/2022,11:00,N,0.67,16.4,6.4,4.05
07/18/2022,12:00,N,1.76,35.43,25.43,9.49
07/18/2022,13:00,N,3.24,107.8,97.8,83.17
07/18/2022,14:00,N,8.69,344.76,329.88,326.06
07/18/2022,15:00,N,26.47,737.07,727.07,706.4
07/18/2022,16:00,N,44.48,1297.28,1307.28,1321.5
07/18/2022,17:00,N,52.28,1246.83,1256.83,1276.82
07/18/2022,18:00,N,38.65,652,650,656.19
07/18/2022,19:00,N,35.98,270.15,263.92,347.31
07/18/2022,20:00,N,10.1,223.25,213.25,304.6
